LATITUDE,LONGITUDE,YEAR,OND_SUM
10.5,76.25,1946,693.1405614316463
10.5,76.25,1947,123.19822108745575
10.5,76.25,1948,372.6385124325752
10.5,76.25,1949,257.4627300798893
10.5,76.25,1950,355.36749336123466
10.5,76.25,1951,321.7792693376541
10.5,76.25,1952,343.81566390395164
10.5,76.25,1953,298.56151139736176
10.5,76.25,1954,258.13689306378365
10.5,76.25,1955,512.2441449165344
10.5,76.25,1956,468.2353530526161
10.5,76.25,1957,587.0072689801455
10.5,76.25,1958,367.8273193538189
10.5,76.25,1959,434.94423462450504
10.5,76.25,1960,634.4521333128214
10.5,76.25,1961,354.60413824021816
10.5,76.25,1962,516.1833889037371
10.5,76.25,1963,336.5547966659069
10.5,76.25,1964,798.0575863867998
10.5,76.25,1965,395.5940891504288
10.5,76.25,1966,854.3686935603619
10.5,76.25,1967,207.93644326925278
10.5,76.25,1968,125.86828442662954
10.5,76.25,1969,437.3575214371085
10.5,76.25,1970,216.35342119634151
10.5,76.25,1971,216.68190211057663
10.5,76.25,1972,595.7763251513243
10.5,76.25,1973,332.08394876122475
10.5,76.25,1974,173.88563671708107
10.5,76.25,1975,598.2153758257627
10.5,76.25,1976,479.8796043768525
10.5,76.25,1977,918.9181664437056
10.5,76.25,1978,605.7812132537365
10.5,76.25,1979,492.19550451636314
10.5,76.25,1980,560.6096873283386
10.5,76.25,1981,443.07148361206055
10.5,76.25,1982,326.9644826054573
10.5,76.25,1983,304.1873669028282
10.5,76.25,1984,327.38927978277206
10.5,76.25,1985,273.4179240614176
10.5,76.25,1986,385.23814556002617
10.5,76.25,1987,556.0945469588041
10.5,76.25,1988,107.32688339054585
10.5,76.25,1989,260.2109535485506
10.5,76.25,1990,476.7888095378876
10.5,76.25,1991,378.15782391279936
10.5,76.25,1992,536.5881821960211
10.5,76.25,1993,584.5720267295837
10.5,76.25,1994,452.09703865647316
10.5,76.25,1995,278.59686125814915
10.5,76.25,1996,233.38630837202072
10.5,76.25,1997,564.2714501693845
10.5,76.25,1998,665.2267767190933
10.5,76.25,1999,607.6483215689659
10.5,76.25,2000,264.8300705254078
10.5,76.25,2001,455.2844030559063
10.5,76.25,2002,535.7782519161701
10.5,76.25,2003,391.6904232800007
10.5,76.25,2004,583.6058772951365
10.5,76.25,2005,297.30616745352745
10.5,76.25,2006,510.1594042927027
10.5,76.25,2007,471.1225458830595
10.5,76.25,2008,429.10009329020977
10.5,76.25,2009,268.39647175371647
10.5,76.25,2010,981.2856442257762
10.5,76.25,2011,418.6448397412896
10.5,76.25,2012,207.76989391446114
10.5,76.25,2013,638.8720517605543
10.5,76.25,2014,422.4221441075206
10.5,76.25,2015,480.3066142350435
10.5,76.25,2016,160.49133510142565
10.5,76.25,2017,288.1705819070339
10.5,76.25,2018,321.5284593999386
10.5,76.25,2019,520.9299833327532
10.5,76.25,2020,289.73405297100544
10.5,76.25,2021,975.582127802074
10.5,76.25,2022,306.0461822003126
10.5,76.25,2023,508.36866443417966
10.5,76.5,1901,495.2075152397156
10.5,76.5,1902,605.4127988815308
10.5,76.5,1903,365.4366270005703
10.5,76.5,1904,272.78486663103104
10.5,76.5,1905,406.9502614736557
10.5,76.5,1906,276.7184191197157
10.5,76.5,1907,332.79974856972694
10.5,76.5,1908,304.271097689867
10.5,76.5,1909,325.86201614141464
10.5,76.5,1910,515.2340307235718
10.5,76.5,1911,260.03240352869034
10.5,76.5,1912,382.0575730204582
10.5,76.5,1913,355.64214577525854
10.5,76.5,1914,445.0006367266178
10.5,76.5,1915,547.0152736529708
10.5,76.5,1916,282.0888375043869
10.5,76.5,1917,405.3584176823497
10.5,76.5,1918,481.7155606672168
10.5,76.5,1919,423.2236971780658
10.5,76.5,1920,552.2386366426945
10.5,76.5,1921,252.834332883358
10.5,76.5,1922,343.60747615993023
10.5,76.5,1923,163.54413305222988
10.5,76.5,1924,442.8861605450511
10.5,76.5,1925,345.2803139016032
10.5,76.5,1926,235.71532128751278
10.5,76.5,1927,225.8256219625473
10.5,76.5,1928,237.83661329746246
10.5,76.5,1929,365.5372318774462
10.5,76.5,1930,670.640771433711
10.5,76.5,1931,353.5052168890834
10.5,76.5,1932,512.6012570261955
10.5,76.5,1933,411.5636727064848
10.5,76.5,1934,275.01307052373886
10.5,76.5,1935,479.9252915531397
10.5,76.5,1936,473.47924011945724
10.5,76.5,1937,487.1823771223426
10.5,76.5,1938,266.72122491151094
10.5,76.5,1939,487.7835716679692
10.5,76.5,1940,376.6763976365328
10.5,76.5,1941,420.0942172110081
10.5,76.5,1942,395.8586211130023
10.5,76.5,1943,522.7612971067429
10.5,76.5,1944,404.4027048945427
10.5,76.5,1945,396.1933904290199
10.5,76.5,1946,635.6647341102362
10.5,76.5,1947,165.19483937323093
10.5,76.5,1948,353.4012436270714
10.5,76.5,1949,272.4506854712963
10.5,76.5,1950,297.1186885535717
10.5,76.5,1951,424.0896535515785
10.5,76.5,1952,247.55639915168285
10.5,76.5,1953,265.83970764279366
10.5,76.5,1954,278.1021681725979
10.5,76.5,1955,279.43034970760345
10.5,76.5,1956,372.8407240062952
10.5,76.5,1957,383.42468474805355
10.5,76.5,1958,322.756844073534
10.5,76.5,1959,435.5565359890461
10.5,76.5,1960,655.1574814766645
10.5,76.5,1961,371.73141092061996
10.5,76.5,1962,547.7216704785824
10.5,76.5,1963,369.2701591104269
10.5,76.5,1964,914.8910048305988
10.5,76.5,1965,365.59645418822765
10.5,76.5,1966,556.751293592155
10.5,76.5,1967,202.28254759311676
10.5,76.5,1968,205.03356731683016
10.5,76.5,1969,397.306394726038
10.5,76.5,1970,304.0520432293415
10.5,76.5,1971,390.3638953268528
10.5,76.5,1972,510.8955361843109
10.5,76.5,1973,397.6463366150856
10.5,76.5,1974,104.63203478604555
10.5,76.5,1975,425.7188441604376
10.5,76.5,1976,505.99696215987206
10.5,76.5,1977,613.7701665610075
10.5,76.5,1978,303.1138568520546
10.5,76.5,1979,532.7347415834665
10.5,76.5,1980,523.7843372225761
10.5,76.5,1981,248.3727728575468
10.5,76.5,1982,292.0775636434555
10.5,76.5,1983,300.237546056509
10.5,76.5,1984,276.4731445610523
10.5,76.5,1985,227.17080413550138
10.5,76.5,1986,272.8466086834669
10.5,76.5,1987,510.6244891509414
10.5,76.5,1988,93.7257077768445
10.5,76.5,1989,270.1357718035579
10.5,76.5,1990,292.3684448748827
10.5,76.5,1991,273.9349696934223
10.5,76.5,1992,424.93906296789646
10.5,76.5,1993,513.2978158146143
10.5,76.5,1994,381.47252383828163
10.5,76.5,1995,201.78108863532543
10.5,76.5,1996,258.19908115267754
10.5,76.5,1997,433.9802669733763
10.5,76.5,1998,558.0921829938889
10.5,76.5,1999,528.0656055212021
10.5,76.5,2000,219.10072737932205
10.5,76.5,2001,340.5717842578888
10.5,76.5,2002,235.24633828550577
10.5,76.5,2003,239.53958204388618
10.5,76.5,2004,279.76139560341835
10.5,76.5,2005,293.43262545764446
10.5,76.5,2006,283.3802538216114
10.5,76.5,2007,614.009429693222
10.5,76.5,2008,346.17232010513544
10.5,76.5,2009,422.7116897702217
10.5,76.5,2010,621.4208148419857
10.5,76.5,2011,418.0272805169225
10.5,76.5,2012,209.6096380352974
10.5,76.5,2013,302.31789711117744
10.5,76.5,2014,206.79249611496925
10.5,76.5,2015,237.58818712830544
10.5,76.5,2016,125.86907386779785
10.5,76.5,2017,116.9274990260601
10.5,76.5,2018,221.33614340424538
10.5,76.5,2019,326.179477378726
10.5,76.5,2020,174.74020901322365
10.5,76.5,2021,853.2240063846111
10.5,76.5,2022,279.02411463856697
10.5,76.5,2023,440.28168730437756
10.5,76.75,1901,312.68988567590714
10.5,76.75,1902,617.9997895956039
10.5,76.75,1903,234.4052154123783
10.5,76.75,1904,175.96242310106754
10.5,76.75,1905,249.83452773839235
10.5,76.75,1906,311.6341123729944
10.5,76.75,1907,332.12609411776066
10.5,76.75,1908,388.5728401839733
10.5,76.75,1909,214.69589802622795
10.5,76.75,1910,369.06676273047924
10.5,76.75,1911,250.56611600518227
10.5,76.75,1912,453.7250459045172
10.5,76.75,1913,303.8240383863449
10.5,76.75,1914,299.1007639914751
10.5,76.75,1915,345.8661916330457
10.5,76.75,1916,299.5103697925806
10.5,76.75,1917,355.9841612353921
10.5,76.75,1918,453.86058305203915
10.5,76.75,1919,388.87521347403526
10.5,76.75,1920,429.137499794364
10.5,76.75,1921,277.5899292677641
10.5,76.75,1922,545.6198090314865
10.5,76.75,1923,229.0412604957819
10.5,76.75,1924,408.56459653377533
10.5,76.75,1925,574.835885874927
10.5,76.75,1926,303.9465183764696
10.5,76.75,1927,281.0766113102436
10.5,76.75,1928,302.30681105703115
10.5,76.75,1929,428.8406286612153
10.5,76.75,1930,816.6729490906
10.5,76.75,1931,499.3350229561329
10.5,76.75,1932,568.8107066377997
10.5,76.75,1933,751.3702536225319
10.5,76.75,1934,371.00490313768387
10.5,76.75,1935,599.2494073361158
10.5,76.75,1936,720.9733641669154
10.5,76.75,1937,624.0902552828193
10.5,76.75,1938,300.6033204495907
10.5,76.75,1939,684.1618466973305
10.5,76.75,1940,644.8409608826041
10.5,76.75,1941,465.83578134328127
10.5,76.75,1942,504.98460721224546
10.5,76.75,1943,515.4581564441323
10.5,76.75,1944,554.2205536663532
10.5,76.75,1945,263.1429681777954
10.5,76.75,1946,811.8217721283436
10.5,76.75,1947,353.89196948707104
10.5,76.75,1948,476.2071972563863
10.5,76.75,1949,460.3918517753482
10.5,76.75,1950,415.23966716229916
10.5,76.75,1951,487.0507562160492
10.5,76.75,1952,464.6012069284916
10.5,76.75,1953,322.6788114309311
10.5,76.75,1954,490.95217637717724
10.5,76.75,1955,615.3033187687397
10.5,76.75,1956,606.3984273970127
10.5,76.75,1957,582.494861356914
10.5,76.75,1958,340.1039655804634
10.5,76.75,1959,538.7463806718588
10.5,76.75,1960,712.0758472979069
10.5,76.75,1961,441.0175204128027
10.5,76.75,1962,406.2869964540005
10.5,76.75,1963,623.1333772540092
10.5,76.75,1964,633.363942578435
10.5,76.75,1965,407.988890171051
10.5,76.75,1966,791.5306869745255
10.5,76.75,1967,364.42902982234955
10.5,76.75,1968,218.73273319005966
10.5,76.75,1969,444.5752967298031
10.5,76.75,1970,426.56509789824486
10.5,76.75,1971,585.4194077253342
10.5,76.75,1972,376.9755098670721
10.5,76.75,1973,331.5611373782158
10.5,76.75,1974,178.9190768301487
10.5,76.75,1975,481.3417358547449
10.5,76.75,1976,499.3003245294094
10.5,76.75,1977,553.4562091827393
10.5,76.75,1978,405.13026747107506
10.5,76.75,1979,637.34036128968
10.5,76.75,1980,489.3579937964678
10.5,76.75,1981,259.87495839595795
10.5,76.75,1982,314.2876844406128
10.5,76.75,1983,262.7733655720949
10.5,76.75,1984,323.2695841938257
10.5,76.75,1985,394.32545006275177
10.5,76.75,1986,387.3848410397768
10.5,76.75,1987,453.17625304311514
10.5,76.75,1988,253.86942632496357
10.5,76.75,1989,423.2082657366991
10.5,76.75,1990,480.7676285505295
10.5,76.75,1991,201.87553358078003
10.5,76.75,1992,528.9288753420115
10.5,76.75,1993,791.3898255228996
10.5,76.75,1994,507.0193110704422
10.5,76.75,1995,175.75763922929764
10.5,76.75,1996,204.14589282870293
10.5,76.75,1997,554.9216473996639
10.5,76.75,1998,652.079361513257
10.5,76.75,1999,652.1275720894337
10.5,76.75,2000,304.48505491018295
10.5,76.75,2001,30.19520655274391
10.5,76.75,2002,27.177395939826965
10.5,76.75,2003,40.05895645171404
10.5,76.75,2004,264.5232544243336
10.5,76.75,2005,460.5031829625368
10.5,76.75,2006,288.8079877793789
10.5,76.75,2007,626.1582060754299
10.5,76.75,2008,317.07385566830635
10.5,76.75,2009,460.18542043864727
10.5,76.75,2010,739.6479831784964
10.5,76.75,2011,419.27997367084026
10.5,76.75,2012,210.65678223967552
10.5,76.75,2013,273.11532682180405
10.5,76.75,2014,321.70165210962296
10.5,76.75,2015,337.16716888546944
10.5,76.75,2016,181.6212988346815
10.5,76.75,2017,163.33869974315166
10.5,76.75,2018,323.93199479579926
10.5,76.75,2019,429.73468942940235
10.5,76.75,2020,277.57805612683296
10.5,76.75,2021,869.3022181242704
10.5,76.75,2022,511.2972573786974
10.5,76.75,2023,430.87783339619637
10.75,76.0,1901,489.4927686750889
10.75,76.0,1902,520.2893872559071
10.75,76.0,1903,498.31302584707737
10.75,76.0,1904,399.9802235662937
10.75,76.0,1905,432.833152115345
10.75,76.0,1906,331.00877034664154
10.75,76.0,1907,726.6477883756161
10.75,76.0,1908,206.85114404559135
10.75,76.0,1909,276.45935598760843
10.75,76.0,1910,597.6106710284948
10.75,76.0,1911,470.9196590781212
10.75,76.0,1912,420.80238573253155
10.75,76.0,1913,607.7734700143337
10.75,76.0,1914,591.9001370370388
10.75,76.0,1915,519.4661288708448
10.75,76.0,1916,288.07769390940666
10.75,76.0,1917,438.5649424344301
10.75,76.0,1918,604.0618408918381
10.75,76.0,1919,534.7472790181637
10.75,76.0,1920,842.0528519451618
10.75,76.0,1921,308.69316144287586
10.75,76.0,1922,462.4308589398861
10.75,76.0,1923,282.14934888482094
10.75,76.0,1924,438.1995908766985
10.75,76.0,1925,587.1184886097908
10.75,76.0,1926,226.78805100917816
10.75,76.0,1927,236.7403338626027
10.75,76.0,1928,464.85785380005836
10.75,76.0,1929,492.4538483917713
10.75,76.0,1930,718.4584451168776
10.75,76.0,1931,281.53622131049633
10.75,76.0,1932,710.5942411124706
10.75,76.0,1933,517.158726900816
10.75,76.0,1934,432.07737036049366
10.75,76.0,1935,691.6595927476883
10.75,76.0,1936,419.5245147794485
10.75,76.0,1937,501.4564189016819
10.75,76.0,1938,272.34005457162857
10.75,76.0,1939,569.6442084014416
10.75,76.0,1940,513.6997218132019
10.75,76.0,1941,561.881947696209
10.75,76.0,1942,716.6405607014894
10.75,76.0,1943,634.1696837544441
10.75,76.0,1944,556.5038430094719
10.75,76.0,1945,400.46203285455704
10.75,76.0,1946,779.008376032114
10.75,76.0,1947,156.06425768136978
10.75,76.0,1948,286.4721533060074
10.75,76.0,1949,221.80680595338345
10.75,76.0,1950,417.7404447197914
10.75,76.0,1951,467.537359431386
10.75,76.0,1952,444.79080551862717
10.75,76.0,1953,331.6360926479101
10.75,76.0,1954,272.7664776444435
10.75,76.0,1955,476.23183649778366
10.75,76.0,1956,395.11034536361694
10.75,76.0,1957,584.1380004882812
10.75,76.0,1958,401.97921116650105
10.75,76.0,1959,482.32704895734787
10.75,76.0,1960,668.3737236559391
10.75,76.0,1961,301.0254859030247
10.75,76.0,1962,544.4481378644705
10.75,76.0,1963,377.32143430411816
10.75,76.0,1964,550.7412424087524
10.75,76.0,1965,434.3431688249111
10.75,76.0,1966,746.8945271372795
10.75,76.0,1967,283.4651934206486
10.75,76.0,1968,304.49701914191246
10.75,76.0,1969,329.19864423573017
10.75,76.0,1970,316.6414397209883
10.75,76.0,1971,275.1089771389961
10.75,76.0,1972,610.0898294597864
10.75,76.0,1973,335.6615504100919
10.75,76.0,1974,154.28981894999743
10.75,76.0,1975,475.8724844008684
10.75,76.0,1976,559.48382075876
10.75,76.0,1977,928.5257263481617
10.75,76.0,1978,633.0712702721357
10.75,76.0,1979,574.5315615832806
10.75,76.0,1980,445.5441367030144
10.75,76.0,1981,449.2409772127867
10.75,76.0,1982,286.2401964664459
10.75,76.0,1983,323.78785140812397
10.75,76.0,1984,338.91684833168983
10.75,76.0,1985,215.054504647851
10.75,76.0,1986,406.39961355924606
10.75,76.0,1987,529.407087251544
10.75,76.0,1988,122.72349473834038
10.75,76.0,1989,262.3028276860714
10.75,76.0,1990,510.38554902374744
10.75,76.0,1991,550.2774203121662
10.75,76.0,1992,390.8342325389385
10.75,76.0,1993,442.97264287620783
10.75,76.0,1994,508.1865049600601
10.75,76.0,1995,377.2090729251504
10.75,76.0,1996,363.9847716540098
10.75,76.0,1997,622.9072241410613
10.75,76.0,1998,450.0101021528244
10.75,76.0,1999,361.71600772440434
10.75,76.0,2000,346.926503226161
10.75,76.0,2001,436.0232652127743
10.75,76.0,2002,534.1528017967939
10.75,76.0,2003,420.9617599248886
10.75,76.0,2004,435.8039431720972
10.75,76.0,2005,306.8694964200258
10.75,76.0,2006,524.2431068122387
10.75,76.0,2007,351.08705489337444
10.75,76.0,2008,320.5833156853914
10.75,76.0,2009,443.63485868275166
10.75,76.0,2010,718.5562021285295
10.75,76.0,2011,392.05936175584793
10.75,76.0,2012,231.2091518342495
10.75,76.0,2013,321.08592399954796
10.75,76.0,2014,468.67776484787464
10.75,76.0,2015,562.4081051647663
10.75,76.0,2016,105.09418620169163
10.75,76.0,2017,217.3183705508709
10.75,76.0,2018,219.3715406805277
10.75,76.0,2019,478.10078182816505
10.75,76.0,2020,215.82918271422386
10.75,76.0,2021,917.7605886012316
10.75,76.0,2022,241.23574171960354
10.75,76.0,2023,559.7540573207662
10.75,76.25,1901,415.16859605908394
10.75,76.25,1902,520.4206720739603
10.75,76.25,1903,438.36236830055714
10.75,76.25,1904,422.271507948637
10.75,76.25,1905,393.7919974923134
10.75,76.25,1906,396.3435276299715
10.75,76.25,1907,551.9980591237545
10.75,76.25,1908,203.92819794267416
10.75,76.25,1909,371.55445974320173
10.75,76.25,1910,529.3961404711008
10.75,76.25,1911,372.6781420558691
10.75,76.25,1912,372.61987698078156
10.75,76.25,1913,577.6300015896559
10.75,76.25,1914,549.9460043907166
10.75,76.25,1915,589.1164394915104
10.75,76.25,1916,278.49679808318615
10.75,76.25,1917,493.71235828101635
10.75,76.25,1918,478.63768769800663
10.75,76.25,1919,436.8890080899
10.75,76.25,1920,951.5447040200233
10.75,76.25,1921,417.9729653298855
10.75,76.25,1922,401.8035770058632
10.75,76.25,1923,210.3613829165697
10.75,76.25,1924,529.1273198276758
10.75,76.25,1925,427.9828547090292
10.75,76.25,1926,178.4190817773342
10.75,76.25,1927,262.741571187973
10.75,76.25,1928,280.0272111520171
10.75,76.25,1929,399.57849660515785
10.75,76.25,1930,772.4419355094433
10.75,76.25,1931,317.59079675376415
10.75,76.25,1932,753.548254430294
10.75,76.25,1933,480.27093863487244
10.75,76.25,1934,326.1821380406618
10.75,76.25,1935,484.1498489677906
10.75,76.25,1936,480.8472147285938
10.75,76.25,1937,534.6924010068178
10.75,76.25,1938,336.8273972272873
10.75,76.25,1939,545.0023827254772
10.75,76.25,1940,377.12688955664635
10.75,76.25,1941,536.9764667153358
10.75,76.25,1942,523.0714891850948
10.75,76.25,1943,627.290005415678
10.75,76.25,1944,644.0132727473974
10.75,76.25,1945,377.1854834407568
10.75,76.25,1946,750.6890503317118
10.75,76.25,1947,168.82807175815105
10.75,76.25,1948,278.14456348121166
10.75,76.25,1949,222.56789077818394
10.75,76.25,1950,416.70592650026083
10.75,76.25,1951,505.2222247570753
10.75,76.25,1952,260.5826982110739
10.75,76.25,1953,325.1578260958195
10.75,76.25,1954,296.4646392464638
10.75,76.25,1955,558.6156926900148
10.75,76.25,1956,512.9867621064186
10.75,76.25,1957,555.5316542387009
10.75,76.25,1958,372.895326346159
10.75,76.25,1959,323.21972581744194
10.75,76.25,1960,679.5247719883919
10.75,76.25,1961,386.82338017225266
10.75,76.25,1962,552.2629818767309
10.75,76.25,1963,300.66460755467415
10.75,76.25,1964,535.3426583409309
10.75,76.25,1965,210.40162256360054
10.75,76.25,1966,467.6387457847595
10.75,76.25,1967,272.41399128735065
10.75,76.25,1968,347.6460255384445
10.75,76.25,1969,302.23569990694523
10.75,76.25,1970,617.2949226796627
10.75,76.25,1971,306.86227165162563
10.75,76.25,1972,499.8142329528928
10.75,76.25,1973,427.84651681780815
10.75,76.25,1974,154.38691464066505
10.75,76.25,1975,366.83271760493517
10.75,76.25,1976,494.0852550789714
10.75,76.25,1977,795.3495168685913
10.75,76.25,1978,577.3198383972049
10.75,76.25,1979,630.3682237565517
10.75,76.25,1980,468.29778142273426
10.75,76.25,1981,404.4837624132633
10.75,76.25,1982,291.53990080952644
10.75,76.25,1983,305.6301006600261
10.75,76.25,1984,274.97379694879055
10.75,76.25,1985,209.63627924770117
10.75,76.25,1986,361.4483682960272
10.75,76.25,1987,515.0654689967632
10.75,76.25,1988,77.24653711169958
10.75,76.25,1989,243.27195432782173
10.75,76.25,1990,526.4908878654242
10.75,76.25,1991,419.398322686553
10.75,76.25,1992,488.511725962162
10.75,76.25,1993,385.1556974351406
10.75,76.25,1994,500.09378220140934
10.75,76.25,1995,295.31298127770424
10.75,76.25,1996,249.48754519224167
10.75,76.25,1997,667.9601548314095
10.75,76.25,1998,401.4102543219924
10.75,76.25,1999,455.1765923500061
10.75,76.25,2000,314.5984699577093
10.75,76.25,2001,629.9714421406388
10.75,76.25,2002,497.9348881691694
10.75,76.25,2003,519.817354157567
10.75,76.25,2004,374.1408673301339
10.75,76.25,2005,300.0794905871153
10.75,76.25,2006,463.83486580103636
10.75,76.25,2007,333.4862732440233
10.75,76.25,2008,431.4205765426159
10.75,76.25,2009,466.2094306945801
10.75,76.25,2010,726.0404359400272
10.75,76.25,2011,414.69656969606876
10.75,76.25,2012,213.7725587040186
10.75,76.25,2013,331.13651721924543
10.75,76.25,2014,524.2509436756372
10.75,76.25,2015,504.7184883058071
10.75,76.25,2016,221.89371010661125
10.75,76.25,2017,289.512469291687
10.75,76.25,2018,551.253577709198
10.75,76.25,2019,723.7007824629545
10.75,76.25,2020,322.919370919466
10.75,76.25,2021,923.9360853433609
10.75,76.25,2022,262.11160999536514
10.75,76.25,2023,607.3042614730075
10.75,76.5,1901,418.41474248468876
10.75,76.5,1902,677.3890954256058
10.75,76.5,1903,436.5258208960295
10.75,76.5,1904,222.90985494107008
10.75,76.5,1905,372.88936673104763
10.75,76.5,1906,303.55147579312325
10.75,76.5,1907,401.6182209402323
10.75,76.5,1908,302.85912504792213
10.75,76.5,1909,315.4051313996315
10.75,76.5,1910,509.7407711148262
10.75,76.5,1911,240.63299007713795
10.75,76.5,1912,410.5765653401613
10.75,76.5,1913,415.2253700941801
10.75,76.5,1914,381.23128248751163
10.75,76.5,1915,486.8075723350048
10.75,76.5,1916,261.8161497414112
10.75,76.5,1917,391.0477769076824
10.75,76.5,1918,359.20002633333206
10.75,76.5,1919,390.04430957883596
10.75,76.5,1920,393.8274851664901
10.75,76.5,1921,277.47254860401154
10.75,76.5,1922,379.9388504996896
10.75,76.5,1923,140.8397163003683
10.75,76.5,1924,346.9080690294504
10.75,76.5,1925,241.66339968144894
10.75,76.5,1926,298.4024358391762
10.75,76.5,1927,275.2704384550452
10.75,76.5,1928,203.51843287050724
10.75,76.5,1929,339.7760513499379
10.75,76.5,1930,625.0945964455605
10.75,76.5,1931,345.7519012093544
10.75,76.5,1932,499.85252970457077
10.75,76.5,1933,383.53800719976425
10.75,76.5,1934,267.1829437017441
10.75,76.5,1935,427.0787575542927
10.75,76.5,1936,395.10961842536926
10.75,76.5,1937,430.46183320879936
10.75,76.5,1938,224.60287706553936
10.75,76.5,1939,470.8943482339382
10.75,76.5,1940,361.19388031959534
10.75,76.5,1941,420.3824683576822
10.75,76.5,1942,522.2904021888971
10.75,76.5,1943,447.0927764326334
10.75,76.5,1944,345.0036571100354
10.75,76.5,1945,375.4380505159497
10.75,76.5,1946,534.6303494125605
10.75,76.5,1947,153.56465610861778
10.75,76.5,1948,236.40843957662582
10.75,76.5,1949,133.3359008654952
10.75,76.5,1950,226.4750992357731
10.75,76.5,1951,280.21504367887974
10.75,76.5,1952,207.34698473662138
10.75,76.5,1953,362.16236504912376
10.75,76.5,1954,330.72824846208096
10.75,76.5,1955,335.18707621097565
10.75,76.5,1956,372.87092554569244
10.75,76.5,1957,313.80832593142986
10.75,76.5,1958,390.7248747199774
10.75,76.5,1959,564.6220868974924
10.75,76.5,1960,571.4426844865084
10.75,76.5,1961,336.7789232134819
10.75,76.5,1962,607.8283369392157
10.75,76.5,1963,267.7810815423727
10.75,76.5,1964,433.0555267035961
10.75,76.5,1965,314.2675575911999
10.75,76.5,1966,459.90022210776806
10.75,76.5,1967,238.73568958044052
10.75,76.5,1968,175.01752737164497
10.75,76.5,1969,411.88153336942196
10.75,76.5,1970,362.1775441169739
10.75,76.5,1971,544.1050253510475
10.75,76.5,1972,480.0771854966879
10.75,76.5,1973,330.5258995220065
10.75,76.5,1974,127.1609997600317
10.75,76.5,1975,384.08543457090855
10.75,76.5,1976,675.0375680327415
10.75,76.5,1977,471.4301280230284
10.75,76.5,1978,281.1254128217697
10.75,76.5,1979,536.253989815712
10.75,76.5,1980,397.6322236061096
10.75,76.5,1981,396.50685679912567
10.75,76.5,1982,169.32370971143246
10.75,76.5,1983,388.48286882042885
10.75,76.5,1984,254.79003329575062
10.75,76.5,1985,223.97773204743862
10.75,76.5,1986,187.7467535212636
10.75,76.5,1987,531.9896572232246
10.75,76.5,1988,114.88123953342438
10.75,76.5,1989,163.69357228279114
10.75,76.5,1990,376.45417949557304
10.75,76.5,1991,274.602532081306
10.75,76.5,1992,351.09820283204317
10.75,76.5,1993,444.3574560135603
10.75,76.5,1994,259.5205312669277
10.75,76.5,1995,267.6145328581333
10.75,76.5,1996,293.85275757312775
10.75,76.5,1997,503.00697569549084
10.75,76.5,1998,320.5012409314513
10.75,76.5,1999,505.914384894073
10.75,76.5,2000,142.9145081564784
10.75,76.5,2001,387.9314115047455
10.75,76.5,2002,248.00435184687376
10.75,76.5,2003,319.5064419731498
10.75,76.5,2004,230.3750812113285
10.75,76.5,2005,294.5331865847111
10.75,76.5,2006,288.3301266282797
10.75,76.5,2007,310.1811049878597
10.75,76.5,2008,398.63872193545103
10.75,76.5,2009,419.4654983282089
10.75,76.5,2010,452.9115524739027
10.75,76.5,2011,417.0289835035801
10.75,76.5,2012,225.7138084769249
10.75,76.5,2013,431.7504758015275
10.75,76.5,2014,237.95722764730453
10.75,76.5,2015,288.7891471385956
10.75,76.5,2016,161.6504624336958
10.75,76.5,2017,204.33448266983032
10.75,76.5,2018,243.19055135548115
10.75,76.5,2019,544.95173420012
10.75,76.5,2020,217.03628608584404
10.75,76.5,2021,687.8035102784634
10.75,76.5,2022,417.6840839833021
10.75,76.5,2023,618.203045851551
10.75,76.75,1901,332.69090819358826
10.75,76.75,1902,603.9392359107733
10.75,76.75,1903,243.01615564525127
10.75,76.75,1904,166.2563041895628
10.75,76.75,1905,266.6521585136652
10.75,76.75,1906,308.84853629022837
10.75,76.75,1907,315.9173921048641
10.75,76.75,1908,383.9662327170372
10.75,76.75,1909,224.0712759718299
10.75,76.75,1910,375.09313728660345
10.75,76.75,1911,250.80053342878819
10.75,76.75,1912,459.0394332110882
10.75,76.75,1913,299.5163984745741
10.75,76.75,1914,297.5194029957056
10.75,76.75,1915,326.75256606191397
10.75,76.75,1916,296.9737736135721
10.75,76.75,1917,348.0438131913543
10.75,76.75,1918,417.5621058046818
10.75,76.75,1919,358.6946765258908
10.75,76.75,1920,373.8391798660159
10.75,76.75,1921,252.43790850788355
10.75,76.75,1922,434.4245856106281
10.75,76.75,1923,151.033740632236
10.75,76.75,1924,390.13449244201183
10.75,76.75,1925,422.0503599047661
10.75,76.75,1926,293.1552772670984
10.75,76.75,1927,270.3727284222841
10.75,76.75,1928,252.16693729162216
10.75,76.75,1929,317.02138479053974
10.75,76.75,1930,683.3590951859951
10.75,76.75,1931,453.7659854888916
10.75,76.75,1932,453.6597647368908
10.75,76.75,1933,560.8809005618095
10.75,76.75,1934,297.46886986494064
10.75,76.75,1935,460.4876962453127
10.75,76.75,1936,504.9077272415161
10.75,76.75,1937,487.21456667780876
10.75,76.75,1938,206.90556468069553
10.75,76.75,1939,522.4844603389502
10.75,76.75,1940,597.2052975744009
10.75,76.75,1941,434.8638190329075
10.75,76.75,1942,368.89583899080753
10.75,76.75,1943,407.97757691144943
10.75,76.75,1944,501.96088157594204
