LATITUDE,LONGITUDE,YEAR,JJAS_SUM
10.25,76.75,1992,3737.37949360162
10.25,76.75,1993,2539.1952322646976
10.25,76.75,1994,3324.113319121301
10.25,76.75,1995,2890.2464549466968
10.25,76.75,1996,2640.082297131419
10.25,76.75,1997,2892.775181040168
10.25,76.75,1998,3352.016767948866
10.25,76.75,1999,3137.012833736837
10.25,76.75,2000,3790.492179661989
10.25,76.75,2001,1585.264847934246
10.25,76.75,2002,633.5165234804153
10.25,76.75,2003,778.4588603228331
10.25,76.75,2004,1764.6286138296127
10.25,76.75,2005,1217.1557091996074
10.25,76.75,2006,1987.7295577824116
10.25,76.75,2007,5240.555138796568
10.25,76.75,2008,2019.0078959465027
10.25,76.75,2009,2203.990751095116
10.25,76.75,2010,1986.2161041349173
10.25,76.75,2011,1512.2130382061005
10.25,76.75,2012,1146.7713804841042
10.25,76.75,2013,2173.069507405162
10.25,76.75,2014,2348.220141030848
10.25,76.75,2015,1164.469681493938
10.25,76.75,2016,1019.5760444551706
10.25,76.75,2017,1377.1759250164032
10.25,76.75,2018,2441.5822706520557
10.25,76.75,2019,2280.712046638131
10.25,76.75,2020,2798.5877396911383
10.25,76.75,2021,2304.098602965474
10.25,76.75,2022,2886.473462305963
10.25,76.75,2023,1663.825336433947
10.5,76.25,1901,1976.0994665622711
10.5,76.25,1902,2394.314468935132
10.5,76.25,1903,2332.21211476624
10.5,76.25,1904,2171.7445879131556
10.5,76.25,1905,1941.2785692214966
10.5,76.25,1906,1775.882024511695
10.5,76.25,1907,2922.4510478526354
10.5,76.25,1908,2333.521980009973
10.5,76.25,1909,1871.5309604257345
10.5,76.25,1910,1542.8017602339387
10.5,76.25,1911,1846.8045034185052
10.5,76.25,1912,2237.9411832019687
10.5,76.25,1913,1646.840320289135
10.5,76.25,1914,1947.2980667352676
10.5,76.25,1915,1950.353538185358
10.5,76.25,1916,2117.6969016194344
10.5,76.25,1917,1816.7322376221418
10.5,76.25,1918,957.4067421257496
10.5,76.25,1919,1758.0415352582932
10.5,76.25,1920,2148.237782791257
10.5,76.25,1921,1654.696007244289
10.5,76.25,1922,2044.2893694490194
10.5,76.25,1923,2744.3762288838625
10.5,76.25,1924,3293.4028849750757
10.5,76.25,1925,1852.7757732868195
10.5,76.25,1926,2269.5590499565005
10.5,76.25,1927,2167.743100568652
10.5,76.25,1928,1604.0337647274137
10.5,76.25,1929,2418.081650234759
10.5,76.25,1930,1573.4731640070677
10.5,76.25,1931,2565.96206972003
10.5,76.25,1932,1711.2338899746537
10.5,76.25,1933,2599.947999037802
10.5,76.25,1934,1612.102024205029
10.5,76.25,1935,1711.583830818534
10.5,76.25,1936,2086.1472062170506
10.5,76.25,1937,1900.9540210738778
10.5,76.25,1938,1764.9612587690353
10.5,76.25,1939,2078.339030712843
10.5,76.25,1940,1957.9722303077579
10.5,76.25,1941,1973.788075223565
10.5,76.25,1942,2132.7908884882927
10.5,76.25,1943,2112.4398637264967
10.5,76.25,1944,1405.8165556639433
10.5,76.25,1945,1680.430556178093
10.5,76.25,1946,2651.947441086173
10.5,76.25,1947,2229.6689717695117
10.5,76.25,1948,2211.856518626213
10.5,76.25,1949,2005.542331442237
10.5,76.25,1950,2096.627783164382
10.5,76.25,1951,1508.512434631586
10.5,76.25,1952,1275.1529609560966
10.5,76.25,1953,1555.9823391884565
10.5,76.25,1954,1756.7126638293266
10.5,76.25,1955,1570.7126547247171
10.5,76.25,1956,1666.3718765377998
10.5,76.25,1957,1820.1022117808461
10.5,76.25,1958,1704.2218993753195
10.5,76.25,1959,2865.640723772347
10.5,76.25,1960,1968.2466444075108
10.5,76.25,1961,2956.2502384483814
10.5,76.25,1962,1505.0519165992737
10.5,76.25,1963,1879.6843719929457
10.5,76.25,1964,2528.098843485117
10.5,76.25,1965,1493.1698001176119
10.5,76.25,1966,1594.8475265800953
10.5,76.25,1967,1804.1638873815536
10.5,76.25,1968,2936.983818396926
10.5,76.25,1969,2156.3323560878634
10.5,76.25,1970,1949.9928029179573
10.5,76.25,1971,2587.136329255998
10.5,76.25,1972,1430.1265181228518
10.5,76.25,1973,1456.8339732587337
10.5,76.25,1974,2085.8519138395786
10.5,76.25,1975,2507.6592391207814
10.5,76.25,1976,1566.9993894696236
10.5,76.25,1977,2038.7256260067225
10.5,76.25,1978,2880.438746884465
10.5,76.25,1979,1825.6454437300563
10.5,76.25,1980,2634.623199008405
10.5,76.25,1981,2483.227603569627
10.5,76.25,1982,1499.626383818686
10.5,76.25,1983,2136.24974642694
10.5,76.25,1984,1552.163176432252
10.5,76.25,1985,1630.5892605483532
10.5,76.25,1986,1430.2592590078712
10.5,76.25,1987,1278.114544019103
10.5,76.25,1988,1610.9268244504929
10.5,76.25,1989,1492.230189293623
10.5,76.25,1990,1376.7281914800406
10.5,76.25,1991,2286.827837496996
10.5,76.25,1992,2239.407994516194
10.5,76.25,1993,1745.6591472104192
10.5,76.25,1994,2624.8748771101236
10.5,76.25,1995,1936.6751545369625
10.5,76.25,1996,1768.7380936443806
10.5,76.25,1997,2282.2274121046066
10.5,76.25,1998,2336.6211691200733
10.5,76.25,1999,1459.7626704275608
10.5,76.25,2000,1605.5809594839811
10.5,76.25,2001,1638.545120343566
10.5,76.25,2002,1456.006010055542
10.5,76.25,2003,1368.8388647586107
10.5,76.25,2004,1535.9819796532393
10.5,76.25,2005,1613.1804230362177
10.5,76.25,2006,2172.274592474103
10.5,76.25,2007,3200.4249576479197
10.5,76.25,2008,1358.816434495151
10.5,76.25,2009,2284.1590386778116
10.5,76.25,2010,1793.1598160639405
10.5,76.25,2011,1466.8569380789995
10.5,76.25,2012,1119.4059919416904
10.5,76.25,2013,2288.6685561537743
10.5,76.25,2014,2107.173779718578
10.5,76.25,2015,1779.469141304493
10.5,76.25,2016,1273.8665211051702
10.5,76.25,2017,1781.356516391039
10.5,76.25,2018,2162.971064865589
10.5,76.25,2019,2513.8603274300694
10.5,76.25,2020,2068.5920696258545
10.5,76.25,2021,1755.6959499940276
10.5,76.25,2022,1575.6806101500988
10.5,76.25,2023,1590.4387985933572
10.5,76.5,1901,1520.6111865863204
10.5,76.5,1902,1306.7219838500023
10.5,76.5,1903,1470.144182689488
10.5,76.5,1904,1345.4332165122032
10.5,76.5,1905,1488.456964507699
10.5,76.5,1906,1281.660505414009
10.5,76.5,1907,2047.544071778655
10.5,76.5,1908,1343.8503832370043
10.5,76.5,1909,1598.7904840260744
10.5,76.5,1910,1253.315994039178
10.5,76.5,1911,1589.2324567437172
10.5,76.5,1912,1560.7469617426395
10.5,76.5,1913,1124.8563298881054
10.5,76.5,1914,1540.1203434839845
10.5,76.5,1915,1523.9982256814837
10.5,76.5,1916,1716.771116629243
10.5,76.5,1917,1325.2476468607783
10.5,76.5,1918,832.6700534820557
10.5,76.5,1919,1414.4806470125914
10.5,76.5,1920,1402.5313275456429
10.5,76.5,1921,1484.8855515122414
10.5,76.5,1922,1687.8533483743668
10.5,76.5,1923,2189.412448167801
10.5,76.5,1924,2650.2953571528196
10.5,76.5,1925,1345.052390664816
10.5,76.5,1926,1867.2245983630419
10.5,76.5,1927,2013.3694976270199
10.5,76.5,1928,1409.6059364676476
10.5,76.5,1929,2035.950360238552
10.5,76.5,1930,1434.8839322179556
10.5,76.5,1931,2171.217174887657
10.5,76.5,1932,1818.8964979350567
10.5,76.5,1933,2465.157546877861
10.5,76.5,1934,1371.8181793093681
10.5,76.5,1935,1375.0712582021952
10.5,76.5,1936,1819.4161435514688
10.5,76.5,1937,1435.7964379638433
10.5,76.5,1938,1642.3913050591946
10.5,76.5,1939,1793.5375192314386
10.5,76.5,1940,1874.2849774509668
10.5,76.5,1941,1718.9038984775543
10.5,76.5,1942,2144.7911341413856
10.5,76.5,1943,1518.8854340314865
10.5,76.5,1944,1129.5998434126377
10.5,76.5,1945,1046.9528819173574
10.5,76.5,1946,2143.636408805847
10.5,76.5,1947,2209.227024912834
10.5,76.5,1948,1999.8717569857836
10.5,76.5,1949,1481.3974960148335
10.5,76.5,1950,1735.4324329346418
10.5,76.5,1951,1345.94547650218
10.5,76.5,1952,1096.469934463501
10.5,76.5,1953,1319.4052497148514
10.5,76.5,1954,1529.7446642667055
10.5,76.5,1955,1257.004277318716
10.5,76.5,1956,1508.0335547924042
10.5,76.5,1957,1428.3149788230658
10.5,76.5,1958,1515.7866168916225
10.5,76.5,1959,2422.572564512491
10.5,76.5,1960,1565.5434513241053
10.5,76.5,1961,2546.3154129087925
10.5,76.5,1962,1422.2139496579766
10.5,76.5,1963,1386.9024643599987
10.5,76.5,1964,2188.9694293141365
10.5,76.5,1965,1100.9712083637714
10.5,76.5,1966,1100.006255172193
10.5,76.5,1967,1383.100977063179
10.5,76.5,1968,2033.1375786364079
10.5,76.5,1969,1505.792460784316
10.5,76.5,1970,1661.473281428218
10.5,76.5,1971,1978.8747447431087
10.5,76.5,1972,891.6998609751463
10.5,76.5,1973,1834.7486040368676
10.5,76.5,1974,1911.529947526753
10.5,76.5,1975,2158.7921739518642
10.5,76.5,1976,871.4580592438579
10.5,76.5,1977,1246.4300720989704
10.5,76.5,1978,1801.3104595690966
10.5,76.5,1979,1714.6929202526808
10.5,76.5,1980,2602.833850324154
10.5,76.5,1981,2418.1819416880608
10.5,76.5,1982,1508.4351134076715
10.5,76.5,1983,1696.958239197731
10.5,76.5,1984,1536.4035466611385
10.5,76.5,1985,1750.8252635896206
10.5,76.5,1986,1455.5299668312073
10.5,76.5,1987,1101.2432876601815
10.5,76.5,1988,1599.9261734336615
10.5,76.5,1989,1574.0580715835094
10.5,76.5,1990,1256.4123654216528
10.5,76.5,1991,1464.3345868736506
10.5,76.5,1992,1408.614354506135
10.5,76.5,1993,868.3999745547771
10.5,76.5,1994,1552.5490746051073
10.5,76.5,1995,981.674707069993
10.5,76.5,1996,995.9418210238218
10.5,76.5,1997,1103.335249915719
10.5,76.5,1998,1398.6429193764925
10.5,76.5,1999,947.2990192472935
10.5,76.5,2000,1135.075265854597
10.5,76.5,2001,874.1054019704461
10.5,76.5,2002,726.2264358624816
10.5,76.5,2003,660.9508468359709
10.5,76.5,2004,1219.2627602219582
10.5,76.5,2005,1583.195362240076
10.5,76.5,2006,1443.1448218077421
10.5,76.5,2007,2471.468615412712
10.5,76.5,2008,1148.7933292239904
10.5,76.5,2009,1555.6275170743465
10.5,76.5,2010,1325.675134703517
10.5,76.5,2011,1458.2636670544744
10.5,76.5,2012,1127.8836690112948
10.5,76.5,2013,1955.5455219000578
10.5,76.5,2014,1632.6014553159475
10.5,76.5,2015,1006.0032591670752
10.5,76.5,2016,868.2302092760801
10.5,76.5,2017,1412.3969024419785
10.5,76.5,2018,2338.577467828989
10.5,76.5,2019,1799.42870631814
10.5,76.5,2020,1403.1316284313798
10.5,76.5,2021,1206.52459089458
10.5,76.5,2022,1310.8202249407768
10.5,76.5,2023,824.0059243291616
10.5,76.75,1901,727.7308030277491
10.5,76.75,1902,610.7444985508919
10.5,76.75,1903,752.3680164590478
10.5,76.75,1904,700.1240363046527
10.5,76.75,1905,657.6612414866686
10.5,76.75,1906,655.8331479281187
10.5,76.75,1907,952.410104572773
10.5,76.75,1908,554.7670320570469
10.5,76.75,1909,733.0252475589514
10.5,76.75,1910,643.9157597273588
10.5,76.75,1911,830.1841998398304
10.5,76.75,1912,751.3097018450499
10.5,76.75,1913,530.6137135922909
10.5,76.75,1914,883.2604525536299
10.5,76.75,1915,735.7630869597197
10.5,76.75,1916,767.9844802170992
10.5,76.75,1917,564.6106182932854
10.5,76.75,1918,314.48432545363903
10.5,76.75,1919,758.0330069065094
10.5,76.75,1920,568.2538366168737
10.5,76.75,1921,741.984216555953
10.5,76.75,1922,709.8212833106518
10.5,76.75,1923,946.8372468501329
10.5,76.75,1924,1462.7392707765102
10.5,76.75,1925,1045.1993726193905
10.5,76.75,1926,2475.320267379284
10.5,76.75,1927,2574.5443009138107
10.5,76.75,1928,1925.6587708964944
10.5,76.75,1929,2395.4642633497715
10.5,76.75,1930,1900.8853014856577
10.5,76.75,1931,2747.58647698164
10.5,76.75,1932,2419.3550077974796
10.5,76.75,1933,2944.0211150348186
10.5,76.75,1934,1761.2051044106483
10.5,76.75,1935,1979.767964452505
10.5,76.75,1936,2328.7555010318756
10.5,76.75,1937,1901.0909685492516
10.5,76.75,1938,2191.0388604700565
10.5,76.75,1939,2255.3377777040005
10.5,76.75,1940,2686.1442802995443
10.5,76.75,1941,2551.3638438880444
10.5,76.75,1942,2225.6451915726066
10.5,76.75,1943,2318.082595720887
10.5,76.75,1944,1411.3072327524424
10.5,76.75,1945,479.92272940278053
10.5,76.75,1946,2851.1873157322407
10.5,76.75,1947,5511.322308003902
10.5,76.75,1948,3458.3545049354434
10.5,76.75,1949,2077.726850092411
10.5,76.75,1950,2674.198077097535
10.5,76.75,1951,1891.1995656192303
10.5,76.75,1952,1517.0742915570736
10.5,76.75,1953,2227.4087044000626
10.5,76.75,1954,2038.880642682314
10.5,76.75,1955,1748.1439860761166
10.5,76.75,1956,2343.3262135088444
10.5,76.75,1957,2115.5346108675003
10.5,76.75,1958,2356.9546280801296
10.5,76.75,1959,3669.2299877107143
10.5,76.75,1960,2247.9647325873375
10.5,76.75,1961,3403.3425996899605
10.5,76.75,1962,807.2175240963697
10.5,76.75,1963,1830.6652944684029
10.5,76.75,1964,2494.813484251499
10.5,76.75,1965,1427.472866177559
10.5,76.75,1966,1483.76466268301
10.5,76.75,1967,1643.31077760458
10.5,76.75,1968,2631.633571535349
10.5,76.75,1969,1906.393924832344
10.5,76.75,1970,1680.4127337485552
10.5,76.75,1971,1727.0702777951956
10.5,76.75,1972,792.9647103250027
10.5,76.75,1973,2013.8401990830898
10.5,76.75,1974,2081.6793918013573
10.5,76.75,1975,2339.950163498521
10.5,76.75,1976,1076.135296240449
10.5,76.75,1977,1130.937005072832
10.5,76.75,1978,2208.2125745490193
10.5,76.75,1979,2500.9205459207296
10.5,76.75,1980,2764.923386156559
10.5,76.75,1981,3001.2574641630054
10.5,76.75,1982,2073.884433671832
10.5,76.75,1983,2339.62156689167
10.5,76.75,1984,1777.6131049245596
10.5,76.75,1985,2455.9711256697774
10.5,76.75,1986,2026.9340050965548
10.5,76.75,1987,1528.3827457875013
10.5,76.75,1988,2581.482395723462
10.5,76.75,1989,2572.1900982111692
10.5,76.75,1990,1664.2430136948824
10.5,76.75,1991,1421.2011651396751
10.5,76.75,1992,1530.610557705164
10.5,76.75,1993,1151.2995799183846
10.5,76.75,1994,1577.3908739984035
10.5,76.75,1995,1122.5573518276215
10.5,76.75,1996,950.0516435354948
10.5,76.75,1997,972.9582316875458
10.5,76.75,1998,1443.5351561307907
10.5,76.75,1999,974.3161241784692
10.5,76.75,2000,1221.753831140697
10.5,76.75,2001,434.6685163229704
10.5,76.75,2002,84.5072442740202
10.5,76.75,2003,69.83108711242676
10.5,76.75,2004,743.8235363140702
10.5,76.75,2005,1062.5705354064703
10.5,76.75,2006,547.0010357648134
10.5,76.75,2007,1327.106953293085
10.5,76.75,2008,1352.391824156046
10.5,76.75,2009,1541.662208929658
10.5,76.75,2010,1465.175358146429
10.5,76.75,2011,1465.0420626848936
10.5,76.75,2012,1129.1562022715807
10.5,76.75,2013,1638.1236225664616
10.5,76.75,2014,1687.005936741829
10.5,76.75,2015,885.3135752826929
10.5,76.75,2016,735.1927208453417
10.5,76.75,2017,1042.0031146854162
10.5,76.75,2018,2001.1026188135147
10.5,76.75,2019,1569.4938557818532
10.5,76.75,2020,1781.1208427846432
10.5,76.75,2021,1428.2892532721162
10.5,76.75,2022,1892.990603581071
10.5,76.75,2023,813.1613066345453
10.75,76.0,1901,1793.9708653241396
10.75,76.0,1902,2160.69491494447
10.75,76.0,1903,1986.3346885889769
10.75,76.0,1904,1841.6035236567259
10.75,76.0,1905,1580.4180349707603
10.75,76.0,1906,1681.2037462070584
10.75,76.0,1907,2946.395023524761
10.75,76.0,1908,2135.0924877524376
10.75,76.0,1909,2005.923198275268
10.75,76.0,1910,1532.6695940941572
10.75,76.0,1911,1885.8761953040957
10.75,76.0,1912,2415.28514111042
10.75,76.0,1913,1798.8041596114635
10.75,76.0,1914,2051.9227969944477
10.75,76.0,1915,2170.874821022153
10.75,76.0,1916,2037.4138133525848
10.75,76.0,1917,1718.4469059854746
10.75,76.0,1918,895.7036126255989
10.75,76.0,1919,1774.250795274973
10.75,76.0,1920,2518.3110243082047
10.75,76.0,1921,1805.0660276263952
10.75,76.0,1922,2298.765150293708
10.75,76.0,1923,3002.4411481767893
10.75,76.0,1924,3836.1472096145153
10.75,76.0,1925,1951.826370432973
10.75,76.0,1926,2536.5001244843006
10.75,76.0,1927,2387.3947649002075
10.75,76.0,1928,1672.7801904678345
10.75,76.0,1929,2645.5939414799213
10.75,76.0,1930,1597.120547130704
10.75,76.0,1931,2734.3632862493396
10.75,76.0,1932,1884.5416394025087
10.75,76.0,1933,2625.754236012697
10.75,76.0,1934,1614.5807692855597
10.75,76.0,1935,1763.6355479955673
10.75,76.0,1936,2156.4555997252464
10.75,76.0,1937,1845.8534823060036
10.75,76.0,1938,1938.0524954795837
10.75,76.0,1939,2066.999854415655
10.75,76.0,1940,2167.546325907111
10.75,76.0,1941,2255.139247983694
10.75,76.0,1942,2162.10606738925
10.75,76.0,1943,2227.934939086437
10.75,76.0,1944,1451.2768613398075
10.75,76.0,1945,1814.495059221983
10.75,76.0,1946,2726.258823275566
10.75,76.0,1947,2357.85237082839
10.75,76.0,1948,2103.2007365226746
10.75,76.0,1949,1963.6675358861685
10.75,76.0,1950,2180.789992183447
10.75,76.0,1951,1677.1240441054106
10.75,76.0,1952,1445.222286015749
10.75,76.0,1953,1598.0697694718838
10.75,76.0,1954,1935.6020319461823
10.75,76.0,1955,1544.0329252630472
10.75,76.0,1956,1477.1691052913666
10.75,76.0,1957,1887.374458193779
10.75,76.0,1958,1748.5016205310822
10.75,76.0,1959,2833.203103199601
10.75,76.0,1960,1912.848237991333
10.75,76.0,1961,3332.4236611127853
10.75,76.0,1962,1107.2942962273955
10.75,76.0,1963,1742.4719108045101
10.75,76.0,1964,2233.3009684681892
10.75,76.0,1965,1361.9412667155266
10.75,76.0,1966,1573.051268413663
10.75,76.0,1967,1958.909310117364
10.75,76.0,1968,2463.6305616796017
10.75,76.0,1969,1626.258774831891
10.75,76.0,1970,1693.2688558846712
10.75,76.0,1971,2603.3965156301856
10.75,76.0,1972,1640.7386671081185
10.75,76.0,1973,1510.1019481122494
10.75,76.0,1974,2351.940680503845
10.75,76.0,1975,2493.144239485264
10.75,76.0,1976,1005.7140039205551
10.75,76.0,1977,1531.4414337426424
10.75,76.0,1978,1989.869682431221
10.75,76.0,1979,2097.202514052391
10.75,76.0,1980,2230.200518935919
10.75,76.0,1981,2916.0707011520863
10.75,76.0,1982,1588.5900326222181
10.75,76.0,1983,2114.8776221200824
10.75,76.0,1984,1723.9833795130253
10.75,76.0,1985,1603.7193640470505
10.75,76.0,1986,1400.1863418743014
10.75,76.0,1987,1229.101791396737
10.75,76.0,1988,1630.847867384553
10.75,76.0,1989,1403.1267895400524
10.75,76.0,1990,1530.532908052206
10.75,76.0,1991,2427.064415335655
10.75,76.0,1992,2279.8016889095306
10.75,76.0,1993,1670.6117611676455
10.75,76.0,1994,2381.5481242239475
10.75,76.0,1995,2013.687895566225
10.75,76.0,1996,1556.0198829174042
10.75,76.0,1997,2425.2604741305113
10.75,76.0,1998,2106.019844390452
10.75,76.0,1999,1737.5879183933139
10.75,76.0,2000,1583.0138557702303
10.75,76.0,2001,1717.8540384322405
10.75,76.0,2002,1318.420747332275
10.75,76.0,2003,1294.5858452618122
10.75,76.0,2004,1681.3123464882374
10.75,76.0,2005,1622.1661735326052
10.75,76.0,2006,2109.973959349096
10.75,76.0,2007,3069.615769430995
10.75,76.0,2008,1322.0166567638516
10.75,76.0,2009,1981.2133072763681
10.75,76.0,2010,1763.1891912594438
10.75,76.0,2011,1867.1049484610558
10.75,76.0,2012,1301.2565515860915
10.75,76.0,2013,2336.156664080918
10.75,76.0,2014,1871.553667165339
10.75,76.0,2015,1463.6736925840378
10.75,76.0,2016,1075.5385413244367
10.75,76.0,2017,1691.5481544062495
10.75,76.0,2018,2057.2185809612274
10.75,76.0,2019,2360.016144670546
10.75,76.0,2020,1825.631568685174
10.75,76.0,2021,1615.008015744388
10.75,76.0,2022,1456.3251220285892
10.75,76.0,2023,1496.7482293918729
10.75,76.25,1901,1620.516275562346
10.75,76.25,1902,1869.4390308335423
10.75,76.25,1903,1886.0926073119044
10.75,76.25,1904,1802.3485258370638
10.75,76.25,1905,1692.086430966854
10.75,76.25,1906,1437.9472045525908
10.75,76.25,1907,2566.2147451788187
10.75,76.25,1908,1647.6836297363043
10.75,76.25,1909,1967.5149174779654
10.75,76.25,1910,1495.6608892381191
10.75,76.25,1911,1657.6874736398458
10.75,76.25,1912,2031.3326374739408
10.75,76.25,1913,1524.5522629246116
10.75,76.25,1914,1707.30296510458
10.75,76.25,1915,1974.6518971398473
10.75,76.25,1916,1903.2876472175121
10.75,76.25,1917,1545.5370522141457
10.75,76.25,1918,877.1083052456379
10.75,76.25,1919,1607.6095873266459
10.75,76.25,1920,2015.369105488062
10.75,76.25,1921,1800.213049352169
10.75,76.25,1922,1980.5511004924774
10.75,76.25,1923,2901.0864649116993
10.75,76.25,1924,3338.0327778458595
10.75,76.25,1925,1696.70276401937
10.75,76.25,1926,2159.199150174856
10.75,76.25,1927,2043.2126632034779
10.75,76.25,1928,1398.4189962521195
10.75,76.25,1929,2364.9732080847025
10.75,76.25,1930,1293.3022908121347
10.75,76.25,1931,2528.448159560561
10.75,76.25,1932,1735.567427188158
10.75,76.25,1933,2499.068591311574
10.75,76.25,1934,1442.3334204554558
10.75,76.25,1935,1418.1427810117602
10.75,76.25,1936,1986.8877371400595
10.75,76.25,1937,1442.7129256129265
10.75,76.25,1938,1565.2340301275253
10.75,76.25,1939,1870.9506894648075
10.75,76.25,1940,1850.9985312446952
10.75,76.25,1941,2052.618807479739
10.75,76.25,1942,1877.136308580637
10.75,76.25,1943,1663.8711756020784
10.75,76.25,1944,1279.5760937705636
10.75,76.25,1945,1539.6414291486144
10.75,76.25,1946,2418.4104260653257
10.75,76.25,1947,1993.422092884779
10.75,76.25,1948,1787.6915148198605
10.75,76.25,1949,1743.6291090399027
10.75,76.25,1950,1838.1047659218311
10.75,76.25,1951,1485.1620257794857
10.75,76.25,1952,1270.6176400631666
10.75,76.25,1953,1373.9591920822859
10.75,76.25,1954,1812.2518778294325
10.75,76.25,1955,1284.6964050084352
10.75,76.25,1956,1370.265728995204
10.75,76.25,1957,1482.3432668745518
10.75,76.25,1958,1657.1376843601465
10.75,76.25,1959,2798.2662744000554
10.75,76.25,1960,1665.3980318009853
10.75,76.25,1961,3063.863090366125
10.75,76.25,1962,1669.6559817045927
10.75,76.25,1963,1849.4149648100138
10.75,76.25,1964,2070.3906141221523
10.75,76.25,1965,1192.1030464023352
10.75,76.25,1966,1184.5335040688515
10.75,76.25,1967,1769.7712160497904
10.75,76.25,1968,2107.868837967515
10.75,76.25,1969,2152.917146757245
10.75,76.25,1970,1671.676726564765
10.75,76.25,1971,2339.250763475895
10.75,76.25,1972,1620.7365631982684
10.75,76.25,1973,1502.4658972397447
10.75,76.25,1974,1965.9154440909624
10.75,76.25,1975,2188.524587109685
10.75,76.25,1976,864.3421814963222
10.75,76.25,1977,1193.0402205735445
10.75,76.25,1978,1695.4810685962439
10.75,76.25,1979,1923.047957777977
10.75,76.25,1980,2164.463877558708
10.75,76.25,1981,2727.6893359720707
10.75,76.25,1982,1581.6361938267946
10.75,76.25,1983,1803.391576193273
10.75,76.25,1984,1703.8385625332594
10.75,76.25,1985,1387.5033322796226
10.75,76.25,1986,1299.525435745716
10.75,76.25,1987,1044.531199157238
10.75,76.25,1988,1340.8141371160746
10.75,76.25,1989,1275.035907909274
10.75,76.25,1990,1267.7720855548978
10.75,76.25,1991,2093.510719679296
10.75,76.25,1992,2142.323029898107
10.75,76.25,1993,1369.670427531004
10.75,76.25,1994,2157.0171766877174
10.75,76.25,1995,1532.3022607639432
10.75,76.25,1996,1381.4048135727644
10.75,76.25,1997,1866.161845907569
10.75,76.25,1998,1926.031063310802
10.75,76.25,1999,1539.27446334064
10.75,76.25,2000,1507.9206404089928
10.75,76.25,2001,1437.1779262796044
10.75,76.25,2002,1238.2782912999392
10.75,76.25,2003,1040.8003098219633
10.75,76.25,2004,1337.92907358706
10.75,76.25,2005,1557.963439181447
10.75,76.25,2006,1966.3347154557705
10.75,76.25,2007,2713.776599496603
10.75,76.25,2008,1229.359418399632
10.75,76.25,2009,1769.7626576721668
10.75,76.25,2010,1849.8841513693333
10.75,76.25,2011,1501.6910834759474
10.75,76.25,2012,1154.5378885269165
10.75,76.25,2013,2648.5832956284285
10.75,76.25,2014,2262.9791941940784
10.75,76.25,2015,1635.2985576987267
10.75,76.25,2016,1460.1216717362404
10.75,76.25,2017,1914.4944110065699
10.75,76.25,2018,2997.0325991362333
10.75,76.25,2019,3326.079076744616
10.75,76.25,2020,2663.0576298758388
10.75,76.25,2021,1595.038450524211
10.75,76.25,2022,1538.521778702736
10.75,76.25,2023,1294.7578688525828
10.75,76.5,1901,1572.6331970095634
10.75,76.5,1902,1363.670729227364
10.75,76.5,1903,1535.8691977262497
10.75,76.5,1904,1360.4318263083696
10.75,76.5,1905,1460.5944238305092
10.75,76.5,1906,1212.1582144349813
10.75,76.5,1907,1839.791994869709
10.75,76.5,1908,1275.2743989378214
10.75,76.5,1909,1585.310278877616
10.75,76.5,1910,1269.0679018497467
10.75,76.5,1911,1468.3679951131344
10.75,76.5,1912,1537.153859615326
10.75,76.5,1913,1092.9875627756119
10.75,76.5,1914,1586.705875068903
10.75,76.5,1915,1655.14047241956
10.75,76.5,1916,1594.1129369288683
10.75,76.5,1917,1421.8490925133228
10.75,76.5,1918,833.3295644298196
10.75,76.5,1919,1277.3831377327442
10.75,76.5,1920,1722.797826886177
10.75,76.5,1921,1435.8924508690834
10.75,76.5,1922,2155.7013926953077
10.75,76.5,1923,2072.876221820712
10.75,76.5,1924,2529.108164012432
10.75,76.5,1925,1280.194713063538
10.75,76.5,1926,1625.5437588095665
10.75,76.5,1927,1792.025944530964
10.75,76.5,1928,1125.9067806005478
10.75,76.5,1929,1925.5587074831128
10.75,76.5,1930,1156.1856970861554
10.75,76.5,1931,1628.1810854524374
10.75,76.5,1932,1585.752326220274
10.75,76.5,1933,2000.90451040864
10.75,76.5,1934,1342.779345959425
10.75,76.5,1935,1113.1666373163462
10.75,76.5,1936,1545.1887315958738
10.75,76.5,1937,1134.9417953193188
10.75,76.5,1938,1370.3232994675636
10.75,76.5,1939,1368.5933958292007
10.75,76.5,1940,1551.9481484889984
10.75,76.5,1941,1807.0046351104975
10.75,76.5,1942,1663.4162804931402
10.75,76.5,1943,1244.761456862092
10.75,76.5,1944,1146.7082943469286
10.75,76.5,1945,1183.0881294980645
10.75,76.5,1946,1998.3531827032566
10.75,76.5,1947,1564.1296803355217
10.75,76.5,1948,1518.367148220539
10.75,76.5,1949,1250.5047853887081
10.75,76.5,1950,1506.9869119226933
10.75,76.5,1951,1252.2120624184608
10.75,76.5,1952,1164.5451228022575
10.75,76.5,1953,1179.2799305394292
10.75,76.5,1954,1444.5987902581692
10.75,76.5,1955,1183.2755440622568
10.75,76.5,1956,1304.945242613554
10.75,76.5,1957,1161.3779193535447
10.75,76.5,1958,1432.1341335475445
10.75,76.5,1959,2122.3830450177193
10.75,76.5,1960,1326.7833954244852
10.75,76.5,1961,2512.5573069006205
10.75,76.5,1962,1489.6852782964706
10.75,76.5,1963,1156.5784359052777
10.75,76.5,1964,1622.5187997445464
10.75,76.5,1965,1176.173672735691
